RefSeqID	FBgn	Chr	Start	End	Score	Strand	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	X4.6h_Ind.neg_1	X4.6h_Ind.neg_2	X4.6h_Ind.pos_1	X4.6h_Ind.pos_2	X6.8h_Ind.neg_1	X6.8h_Ind.neg_2	X6.8h_Ind.pos_1	X6.8h_Ind.pos_2	X4.6h_Vnd.neg_1	X4.6h_Vnd.neg_2	X4.6h_Vnd.pos_1	X4.6h_Vnd.pos_2	X6.8h_Vnd.neg_1	X6.8h_Vnd.neg_2	X6.8h_Vnd.pos_1	X6.8h_Vnd.pos_2	X4.6h_Pros.neg_1	X4.6h_Pros.neg_2	X4.6h_Pros.pos_1	X4.6h_Pros.pos_2	X6.8h_Pros.neg_1	X6.8h_Pros.neg_2	X6.8h_Pros.pos_1	X6.8h_Pros.pos_2	X6.8h_Elav.neg_1	X6.8h_Elav.neg_2	X6.8h_Elav.pos_1	X6.8h_Elav.pos_2	X8.10h_Elav.neg_1	X8.10h_Elav.neg_2	X8.10h_Elav.pos_1	X8.10h_Elav.pos_2	X18.22h_Elav.neg_1	X18.22h_Elav.neg_2	X18.22h_Elav.pos_1	X18.22h_Elav.pos_2	X6.8h_Repo.neg_1	X6.8h_Repo.neg_2	X6.8h_Repo.pos_1	X6.8h_Repo.pos_2	X8.10h_Repo.neg_1	X8.10h_Repo.neg_2	X8.10h_Repo.pos_1	X8.10h_Repo.pos_2	X18.22h_Repo.neg_1	X18.22h_Repo.neg_2	X18.22h_Repo.pos_1	X18.22h_Repo.pos_2	CGID	Symbol	Biotype	Tissue_46_K4me3	Tissue_68_K4me3	Tissue_810_K4me3	Tissue_46_K27ac	Tissue_68_K27ac	Tissue_810_K27ac	Tissue_46_K79me3	Tissue_68_K79me3	Tissue_810_K79me3	Tissue_46_K4me1	Tissue_68_K4me1	Tissue_810_K4me1	Tissue_46_K27me3	Tissue_68_K27me3	Tissue_810_K27me3	fit3.cluster	K4_vector	K27_vector	K79_vector	Euklidian_dist
NM_001272417.1	FBgn0004102	X	8642976	8643176	500	-	29	8	22	8	21	24	89	72	72	44	138	100	106	72	49	52	35	86	274	131	310	432	378	324	118	224	190	81	64	153	914	483	1459	652	657	202	170	245	311	279	217	194	447	165	757	529	601	585	2255	549	860	1622	657	1443	1074	485	510	559	595	361	12.3668886537385	12.3504877142431	11.6358822591098	11.421126694787	12.4360272226153	12.4059102781201	11.5979054361194	11.4324911953147	11.9086403742113	11.8193509151649	13.9155983840965	14.2048653245844	11.5734810144627	11.4269609237758	13.7360430375807	13.9202617719858	12.2950115002832	12.2523574678827	13.9622563885593	13.9326137017335	12.0719842265365	12.1199790335787	14.0128407203946	13.8762029143896	12.0247772326999	12.2619388776971	13.2091602447178	13.282863977001	12.2866688245686	12.1237084814737	13.5831828701927	12.6449348501947	12.5228070153244	11.8058429213247	13.0134505382882	13.3242550398863	12.3814385553518	12.338761072097	11.1377078240803	10.8417841324335	12.767431863556	12.4876275147903	11.495753883383	11.1049072785626	12.5258438864104	12.4688890758828	11.3489168282048	11.7531786000155	CG12154	oc	protein_coding	0	0	0	1.271276404428	1.34726531393803	1.70996198103943	2.49811525359815	2.63070375915623	3.00998932719749	0.927226283758049	-0.0352006980520407	0.205243394658272	-0.662617883262715	-1.05110657716984	-1.48565477911909	1	-1.09726898036428	7.09333473700786	8.13880833995187	10.8517094552417
NM_057893.5	FBgn0020307	2R	22270917	22271117	500	+	41	44	50	63	133	223	555	484	696	941	735	641	164	103	111	33	160	151	229	100	344	386	331	226	51	255	36	34	32	125	286	168	578	308	383	111	238	493	368	188	304	254	219	149	445	349	503	530	89	70	16	29	123	120	63	19	66	71	68	39	11.2525979147354	11.2810697006182	10.96024641711	11.0108431755691	11.8363573728404	11.6738417239546	11.4101293603188	11.0952865922363	11.2521097068212	11.2874015909222	13.0408318233639	13.3018225062552	11.2759928039702	11.3576980505219	13.0442648340359	13.0683513926258	11.4301656254744	11.5715049789332	12.1023212730367	12.4026869777242	11.3838248355152	11.356643069587	12.3686169106027	12.0400040834446	11.4898530997785	11.9905489821617	12.263192853544	12.7237402824328	12.3540412073977	12.1142926399037	12.4784469252027	12.3419579830832	12.087002552181	11.6922990995024	12.8365331351669	13.1751125108234	11.6850927992621	11.568082039611	13.037530143434	13.0713393166512	11.7300995809439	11.7545230598503	12.3020375704698	12.0181627896224	12.2985572575246	12.0669017398361	13.1007405109	13.4537964777869	CG5799	dve	protein_coding	2.27159530385962	2.12024913703562	1.48414162127467	0.358901285548051	1.20536534148494	-0.00368717152570992	1.30860697731301	3.26264246267564	2.69311141839574	-0.418252508509328	-0.597427374022795	-0.434526058548071	0	0	-1.06083471424553	1	7.3261920032501	1.56057945550728	7.26436085838439	10.434530951905
NM_001299657.1	FBgn0265627	2R	18680970	18681170	500	-	29	2	44	23	27	10	20	28	42	25	58	41	166	133	184	175	142	199	654	236	784	859	605	338	73	216	96	117	22	110	1377	583	1177	551	524	104	115	225	191	136	138	175	453	166	1051	765	713	743	702	136	346	279	139	273	210	54	121	103	160	137	9.40229560650467	9.3231417297826	9.2840265006238	8.97048054185047	9.83308192867423	9.65171176953923	9.38597524333807	9.50924367808292	9.5923889811323	10.0040198962303	10.1292301584873	10.059285199733	10.0713365710961	10.3534021409247	10.3714561765039	10.181609121419	9.91416677899926	9.42285603484379	9.66357037061656	9.94870031800736	9.78625251449888	9.7354695990239	9.57888479393262	9.88134741899508	9.95387596678192	9.5774774922032	9.79207600240046	9.10094265102255	9.30367113104849	9.90071023607902	9.01668500945443	10.3960850179805	9.0343452459787	10.0064547363298	9.97820212117902	9.57766366067213	9.60930583979421	9.62078131761274	9.55964356866073	9.5878727748346	9.78153014924504	10.0026550156549	9.85658596252055	10.4976621783341	9.69815968481051	10.0598142611851	9.82411125429848	10.0486644401317	CG44435	CG44435	protein_coding	0	0	0	1.57677152009468	0.688917009517373	0.616983338988324	3.29370232205824	0	3.17836308750186	1.28061315748506	1.33171040698023	0.885522725121802	-1.63173560154678	-1.44160177673064	-0.743572271694076	2	-3.49784628958709	7.39761102360844	6.4720654095601	10.4329865421084
NM_001169707.2	FBgn0016059	2R	17679055	17679255	500	-	33	31	39	9	26	67	450	868	615	768	395	289	196	183	285	99	156	206	445	141	425	505	341	424	219	439	171	294	308	262	929	490	929	551	405	152	357	549	520	372	319	296	386	189	670	530	590	675	104	43	11	35	32	27	49	12	34	39	32	24	14.1930143559683	14.1201120734464	14.2846483399785	14.5338465462125	14.6709748187994	14.6846499333696	14.932810958028	14.7426331419574	13.962840112494	13.836243199711	13.9005471220276	14.1664360516901	13.9433218226983	13.7783854651081	13.8213613595849	13.9636140669142	14.0406058084015	14.363293097153	13.8904623392947	14.198551501323	14.4777213485537	14.3712826845126	14.4572263744003	14.0557084917522	14.4045981886065	14.9254214253497	13.4253873786467	14.1563235702783	15.1732451270591	14.524867555662	14.0539988505929	12.916173624477	16.3144728844923	14.0541401818768	12.7814081365768	13.1352326404028	14.77360365145	14.6227335927567	14.2776801226656	13.935177680632	14.4664963431771	14.1599710274287	13.8781683865937	13.1644513761316	15.2697153722687	14.2035928470395	14.4088067454045	14.2305561270018	CG6446	Sema-1b	protein_coding	2.99093891449592	3.00775529451204	2.43184717374699	0.597170251793035	0.0970178893239382	0.266058652464203	1.58709282977147	1.20556345451195	0.977465247938389	-0.214339111161391	-0.703998769526526	-0.286114581276199	0	0	0	1	9.63499384471907	0.960246793581176	3.77012153222181	10.3908130894593
NM_001275943.1	FBgn0003118	3R	23295038	23295238	500	-	118	153	58	104	127	235	1483	2012	1226	1352	614	643	192	155	164	66	64	120	309	145	348	441	280	166	295	655	177	209	178	378	1870	772	1370	953	540	169	268	472	359	370	406	261	365	155	684	476	560	572	1478	156	508	555	258	694	530	197	270	266	383	299	14.1069439225483	13.9531647502055	12.9599044558108	12.843265831579	14.8051832956226	14.8618917358947	13.6664498472362	13.5295741089851	13.7188571602196	13.5542106162828	13.2338961425671	13.3702600389113	14.1854782564071	14.1864334692408	13.4040958789161	13.5013755915405	13.7123302502837	14.0661260955806	13.706820193546	13.8330082208177	14.3934535658584	14.5974773745049	14.2067286356429	13.7839180838178	14.594847552011	14.6621865668792	12.6627412168497	13.1762425013473	14.3387833759531	13.7768948226034	12.6370280609423	11.9107009205169	15.2060483426166	13.5475913935712	12.2217046697709	12.2308860247429	14.8353864862614	14.9373118694912	15.4988191514655	14.7911071325035	14.4724863332338	14.2573970646803	14.9897328171803	14.3370011411749	14.3183784882514	13.5944497556653	14.6375224357664	14.2962775841418	CG17077	pnt	protein_coding	2.32668458690285	2.28664725396267	1.34695369706169	0.465816487264278	0.554925872446033	0.432206528438103	1.92605947559893	2.17175606957138	1.3775983942161	-0.0752036826326463	-0.498752559487418	-0.552896823341276	-1.19037495828741	-0.904229693332238	-0.897773623575942	1	7.08713860338855	4.4517832331003	5.47541393938641	10.0013031823748
NM_079616.4	FBgn0004666	3R	13072398	13072598	500	+	13	30	53	50	74	28	253	366	445	455	179	150	110	52	88	44	65	84	329	113	389	399	314	223	23	252	38	35	113	32	276	148	638	277	327	87	332	540	566	408	313	277	509	203	966	628	671	658	1930	567	998	1230	767	1501	1245	655	855	897	1231	884	10.7172564901119	10.9262222621412	9.97921893641377	9.55500692222553	10.4876441363439	10.5060879343239	9.58291678666928	9.7428547622066	10.4911059669356	10.5712393019591	11.7428674259985	11.8505074607748	10.639600568425	10.80077236849	11.8147927171654	12.0226430596421	10.3146441920242	10.5561267220102	10.5246689193999	10.5845736112949	10.1562281082531	10.3512635498772	10.5246483306937	10.4876996576349	10.2042888228413	10.4538526621561	10.6411241643972	10.5489729314098	10.1471623475788	10.5695712107564	10.8975035078294	10.6979090005957	9.8065898276283	10.0780529242172	10.4925195858887	10.5445499804346	10.421725367926	10.4916854815353	9.46046070420149	10.1052894930005	10.4938951162376	10.353642968599	10.1183182431892	10.4854674845859	10.2410802370177	10.1449811610868	9.7616957889779	9.70030230990779	CG7771	sim	protein_coding	2.47572024639034	1.37784472715297	1.10644467352817	1.43731709634793	1.28788866215573	1.00947510181486	1.4863196630241	3.24370253110557	2.32454789419028	0.112293181343098	-0.442569196306805	-0.151917338110224	-0.120240499998869	-0.245481624203467	-0.384341058372759	1	5.44220300014541	4.34588460872432	7.05457008831995	9.91318544455601
NM_001260273.2	FBgn0262582	3R	20293243	20293443	500	+	1043	824	556	685	1384	1372	302	381	350	287	725	590	433	386	645	273	411	434	428	133	595	425	550	414	881	1953	1384	962	1040	1267	386	207	258	294	381	100	158	369	299	178	238	218	893	248	1321	1057	933	930	34	82	9	77	12	40	97	56	110	87	66	73	14.9585452585443	14.9792528884453	15.8347883267818	16.0388075841547	15.6017841270059	15.5460906645884	16.3910367216891	16.2931808675555	14.7296552282409	14.5523660357798	14.9123804823547	15.1347726222437	14.7467171140935	14.6920655291392	14.3488507031807	14.3767114443735	15.0885702083207	15.3875917382401	14.5196095299028	14.7490566589488	15.1670217688852	15.1950074569838	14.813510368878	14.2326245519591	15.2764908658912	15.6696976974091	15.0153714777307	15.7257588106458	16.0760748659405	15.4490208961033	15.2821671741857	14.6815654680945	15.0219127038593	14.0323810561855	15.4589941925402	15.6714477402041	15.6548837475993	15.5456640621864	15.4174630314331	14.9051220036854	15.3107320825715	15.1533639145169	14.7594210207597	14.1460375013856	14.9232883696035	14.7705840945063	15.2068361173376	15.1446346964637	CG43122	cic	protein_coding	-2.80174286672613	-2.68565573783956	0	-0.580167567297711	-1.09048102641675	-0.648966272389695	-1.74878943242176	0	-1.33313071811695	1.49620483939719	1.19760049194963	0.70602324342181	0	0	0	5	-8.88722717933432	-2.31961486610416	-3.08192015053871	9.68822232808716
NM_001014583.2	FBgn0285896	3L	14077064	14077264	500	+	5	23	21	56	23	44	305	636	463	658	191	198	129	146	192	75	81	152	247	112	267	344	277	177	28	162	29	40	2	64	550	310	526	296	209	60	264	412	195	296	220	265	228	138	447	344	451	402	86	63	19	48	6	72	60	40	37	46	45	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.67732154713758	2.17640020486829	0	0.451618949806478	-0.0201054018398002	0.120776303341555	2.9212377426883	0	3.14185449112501	-0.392636283568128	-0.495517683859586	-0.515152062250289	0	0	0	1	7.25702778168387	0.552289851308233	6.06309223381331	9.47262179862138
NM_001299656.1	FBgn0265627	2R	18683998	18684198	500	-	34	5	25	11	10	15	18	13	20	16	26	31	132	81	104	181	41	101	356	128	422	470	291	171	42	232	51	67	1	50	421	155	444	223	239	57	62	101	89	72	41	76	240	70	520	378	361	317	357	62	230	234	99	119	134	30	77	64	102	74	9.40229560650467	9.3231417297826	9.2840265006238	8.97048054185047	9.83308192867423	9.65171176953923	9.38597524333807	9.50924367808292	9.5923889811323	10.0040198962303	10.1292301584873	10.059285199733	10.0713365710961	10.3534021409247	10.3714561765039	10.181609121419	9.91416677899926	9.42285603484379	9.66357037061656	9.94870031800736	9.78625251449888	9.7354695990239	9.57888479393262	9.88134741899508	9.95387596678192	9.5774774922032	9.79207600240046	9.10094265102255	9.30367113104849	9.90071023607902	9.01668500945443	10.3960850179805	9.0343452459787	10.0064547363298	9.97820212117902	9.57766366067213	9.60930583979421	9.62078131761274	9.55964356866073	9.5878727748346	9.78153014924504	10.0026550156549	9.85658596252055	10.4976621783341	9.69815968481051	10.0598142611851	9.82411125429848	10.0486644401317	CG44435	CG44435	protein_coding	0	0	0	1.18661406265143	-0.0427571375819454	0.858296067974241	1.72386082178477	0	3.5908720874954	1.26769046064772	1.33085573080373	1.19775216931424	-1.35497854444688	-1.64517364849443	-0.313645048801758	2	-3.79629836076569	6.64747883447947	5.31473290928017	9.31918676686922
NM_001275475.1	FBgn0003165	3R	9157750	9157950	500	-	14	18	30	60	40	179	488	551	334	517	659	445	114	54	51	27	94	86	177	67	188	247	205	174	68	281	20	68	29	115	166	128	257	195	179	57	91	133	160	139	133	114	136	73	237	165	224	230	140	24	38	103	35	126	138	49	102	101	129	84	14.4718734106962	14.2834014634295	14.1425189375018	14.2296739624818	14.9387294328921	14.7658313235271	15.1136234330341	14.7718945250869	14.4916576955136	14.3794756154361	14.4606833250561	14.7211546084581	14.1238478754568	14.0796683669921	14.1811180065672	14.3614764690982	14.4650403774325	14.7781112275145	14.9266936880444	14.8727307387028	14.9146076055046	14.6645691960957	15.3701452094925	14.9307124772669	14.4105447813009	14.7474316749914	15.4461549682356	15.9611961257011	15.1297251771853	14.4765124001877	15.5498690145076	14.8039982979952	16.1486283758998	14.5201304580342	15.6972046273793	16.0066518554624	14.7876723398141	14.9816992783364	15.7000549029379	15.1695818223281	14.5251965557542	14.2595007429571	15.0613488633032	14.4428790341725	15.6899337016743	15.0444102716752	15.7997494708361	15.7607384240297	CG9755	pum	protein_coding	3.66853708977869	1.53439740239468	1.92194161133422	0.555866629384502	1.17244714676678	0.239531282099773	0.5149583893288	1.85333348965994	1.78883709567663	0.354704352000786	-0.730465535412162	-0.445242500257831	0.251758937903205	0	-0.129772015104594	1	7.9458797871768	1.71608612034785	4.15712897466537	9.13037121242711
NM_001144230.2	FBgn0265625	2R	18686575	18686775	500	-	32	51	41	39	17	16	15	24	30	24	39	41	150	61	130	15	119	121	396	204	524	498	388	281	51	181	48	42	1	49	281	154	369	173	180	79	123	170	124	125	122	130	329	146	875	589	683	697	95	101	127	186	93	111	123	23	78	64	72	63	9.09187761367902	8.96218199653256	9.32981587957363	8.9202513378413	8.90342903350038	9.1626629849068	9.000700660891	9.39118549589695	9.60877501502248	9.77011898591057	9.92443949075597	9.6543469224619	9.91610743189729	9.91783093511012	10.105630072418	10.0329701231715	9.73309234644583	9.40930284410424	9.58602893470587	9.32877381597915	9.59663877739404	9.44772568153634	9.21138013556986	9.82833804229316	9.54024733343033	9.00210276398477	9.15328254931682	8.99436771954658	8.93656422279839	9.71188653547603	8.87352758220364	10.0239522087828	8.80720942395793	9.86956893754101	9.92750341614823	9.56865893128067	9.04913028343455	9.13470232436126	8.84765228547576	9.44680200131256	9.53728919916093	9.78286324258467	9.46009080710632	10.3190216797454	9.64091300985606	9.73909104973128	9.74872543329614	9.69173032217911	CG44433	CG44433	protein_coding	0	0	0	1.62042619094053	1.89380798958393	0.637780548629068	1.54603460949698	0	3.65284628462407	1.10045263833755	1.38662732024612	1.12524858057067	0	-1.01341436463675	-0.580896601987725	6	-3.61232853915434	6.17884345842703	5.19888089412105	8.84620746477225
NM_079159.3	FBgn0004635	3L	1463810	1464010	500	+	65	69	46	82	90	196	642	949	485	623	694	538	105	167	120	96	62	93	209	100	228	313	239	189	71	315	73	79	116	153	605	315	493	412	321	78	198	312	162	218	238	159	157	114	347	267	284	346	75	65	78	128	158	192	124	28	101	127	121	83	12.1481146758943	12.1397848230878	11.3984265883906	11.0332704093805	12.4300860553629	12.4432073725581	11.5729456956336	11.4721138358884	11.7323953634355	11.6596798333166	12.8506166687018	13.0354667469785	11.6747919403559	11.6373990699493	12.9615272831425	13.1526963042624	11.9642963046475	12.1636763685314	12.8532935706193	12.70794867448	12.0859126779233	12.1985930990367	13.3521212707087	12.959986479842	12.2117582261416	12.5534569456152	12.6231572376724	13.3327507213401	12.2563971697635	12.0580779633677	12.9512084794777	12.0752820560628	12.0551202479986	11.4664345502737	12.4861793690796	13.0830775629154	12.471356834028	12.3930843163287	12.7606821091717	12.4165508332281	12.1634308589335	11.9797862840457	12.1881768361676	12.0249223364916	11.7832645157874	11.9585696870202	14.7639532748674	14.0961232410469	CG1004	rho	protein_coding	2.20636128272325	1.4050325840425	1.65435069245446	0.267071955753273	-0.123432652178257	0.631508630284516	1.93650765925672	2.17352281908414	1.4736622322475	-0.375628165308083	-0.482828924840475	-0.653302653704566	0	0.289851366847747	-0.795136898636335	1	6.77750430307333	0.195445200164038	5.58369271058836	8.78352934137083
NM_141885.3	FBgn0260746	3R	11999277	11999477	500	+	10	31	30	56	35	17	447	600	506	675	376	203	140	72	104	15	84	85	322	120	398	537	321	266	48	213	97	27	137	25	372	173	660	364	231	68	221	241	142	120	134	138	286	102	438	299	370	427	213	98	107	171	71	102	107	44	89	54	90	57	11.4847024298529	11.2588832736856	10.0509539730282	9.76266813780563	11.0031131366076	11.0328331402098	9.90078427613952	9.88450699633508	10.6295140939012	10.6943314304408	12.1401461308036	12.3075465448349	10.7046705548406	10.5946854917776	12.3004888637837	12.4032050272505	10.6999563378583	10.7856591077546	10.9716011216263	11.1382730780876	10.8483112281551	10.807340648859	11.5669374658599	11.5149620166541	11.0247527167697	11.2817698105497	10.5501796963258	10.6302328072125	10.7454822289272	10.7810959236475	11.1142849006419	10.4372385254443	12.9028089451183	11.3965480480531	10.0482070572874	10.157505692966	11.002424446408	11.0099956257784	11.013363973365	11.0540020215646	10.9463718988895	10.7770798475414	11.2639769258237	10.7413667040356	11.9054401436895	11.541378151479	11.8203039844712	11.6562956266063	CG3132	Ect3	protein_coding	3.30368850205014	2.07053517787458	0	1.07273473175484	2.00688856942792	0.961386563109278	1.7164791972857	0	1.70412305226534	0.0560586499572397	0.334149085951017	0.222001277849175	-0.634646501331542	-0.820226325065463	-0.361960268736872	1	4.76201466616729	6.31610901575451	3.42060224955104	8.61803553771515
NR_133545.1	NA	X	23291699	23291899	500	+	1024	1503	1249	1295	192	430	633	769	770	1002	2240	2061	1350	739	1178	1982	476	635	1242	414	1307	1120	1091	1344	667	11425	399	682	1340	858	2340	1095	2037	1721	3222	1029	236	700	231	506	296	420	170	442	1414	599	1603	1336	1160	493	422	1258	543	905	2923	544	2740	1147	2500	1368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.21058286858017	-2.27691609356946	0	-0.355802457762171	-2.07119805718707	0.318969216737156	-0.900339471383265	0	1.87823741893769	0.362434903397357	0.172222920595292	0.704224714867541	1.28130843396607	1.43743286555204	1.1856702322358	5	-5.72638150100982	-6.26420546328224	0.977897947554425	8.54330144482528
NM_001275598.2	FBgn0004666	3R	13062521	13062721	500	+	17	9	28	9	47	24	60	56	95	77	82	83	130	90	100	53	58	61	257	118	374	353	268	191	27	206	3	59	159	66	577	397	719	270	212	54	265	469	410	274	295	262	600	185	859	625	709	592	5241	944	1486	2081	809	1937	2568	1643	1171	1175	1356	879	10.7172564901119	10.9262222621412	9.97921893641377	9.55500692222553	10.4876441363439	10.5060879343239	9.58291678666928	9.7428547622066	10.4911059669356	10.5712393019591	11.7428674259985	11.8505074607748	10.639600568425	10.80077236849	11.8147927171654	12.0226430596421	10.3146441920242	10.5561267220102	10.5246689193999	10.5845736112949	10.1562281082531	10.3512635498772	10.5246483306937	10.4876996576349	10.2042888228413	10.4538526621561	10.6411241643972	10.5489729314098	10.1471623475788	10.5695712107564	10.8975035078294	10.6979090005957	9.8065898276283	10.0780529242172	10.4925195858887	10.5445499804346	10.421725367926	10.4916854815353	9.46046070420149	10.1052894930005	10.4938951162376	10.353642968599	10.1183182431892	10.4854674845859	10.2410802370177	10.1449811610868	9.7616957889779	9.70030230990779	CG7771	sim	protein_coding	0	0	0	0.841896678643298	0.938619356927136	1.10591979121477	2.91519194375149	3.38043080731653	1.06153141552456	0.458139614354268	-0.0193535485502013	-0.0975619438488915	-0.368992559325186	-0.484359426599898	-0.681352241748778	1	-0.341224121955175	4.22414723931019	7.35715416659258	8.49043999047084
NM_001274253.1	FBgn0052475	3L	22427	22627	500	+	991	791	513	878	758	2299	1324	423	242	364	413	381	238	303	372	21	133	270	81	32	75	72	34	91	394	744	420	191	303	454	69	77	87	61	26	11	43	51	50	28	37	48	3	5	14	23	12	19	1	1	18	30	4	34	4	3	10	1	8	2	8.8906090643949	8.65618591955091	8.77670358268677	8.70978815938341	10.4404324694207	10.2199026485136	10.806779796486	10.5422336249637	9.45662639786913	9.44095455244109	9.57164486075051	9.4925216572753	9.54687761072931	9.69216953983781	9.49165830262993	9.66731972980151	10.3780796334429	10.3505419504524	10.4137537388975	10.3176252027711	10.3792161831452	10.3351329969043	10.5751263286772	10.4390953232434	10.3731203877037	9.12585500801121	10.5783881600138	8.90711173311093	9.22412760780112	9.44303352637215	9.12953226174557	9.82789738386317	10.2873208297676	10.366621419599	10.6503256816551	10.6465391162079	10.4308163110689	10.231478595395	10.2118298108692	10.3273437639735	10.516929868327	10.3670321627988	10.1641209836168	10.4628346057822	10.4709814380902	10.3271364739784	10.1091066406988	10.2460855338061	CG32475	mthl8	protein_coding	-1.32301728382052	-2.91009640316416	0	-2.23299012123899	0	-2.46959500984537	-2.35108097972767	0	-3.29056328293425	0	0	0	0	0	0	5	-4.23311368698468	-4.70258513108436	-5.64164426266192	8.47712854617994
NM_080025.2	FBgn0004198	X	7609147	7609347	500	+	13	43	48	63	45	150	397	205	397	649	603	434	42	37	80	3	16	45	87	50	140	156	169	145	84	311	46	17	151	183	214	159	608	396	349	106	52	104	59	95	67	69	68	62	189	137	123	160	955	112	346	549	290	685	585	365	508	374	552	358	13.0567676562991	12.8653657187831	12.9893254674839	13.2282155390417	14.3020926490007	14.2406330834285	13.2765635619043	13.013467469195	13.7138718669888	13.6164766384039	14.4788157036974	14.799255345629	13.7409606010824	13.6729387159969	13.6470989694605	13.7642394151752	14.0729184900427	14.3626423359133	15.3297807812685	15.468647447429	14.0996700612888	14.0335013632001	15.3558485766481	14.7511406544971	13.7452684870647	14.3139596063984	15.2481480792009	15.9326000119785	14.9085751518766	14.5545277058805	15.0927065000927	14.4738011730901	15.7102253931919	14.3131867234261	16.4016888775209	16.760146290766	14.1752216566789	14.1288411102653	16.42594443369	15.8724825066019	14.3131434691103	14.1150359271726	15.5516932087148	15.0679593242763	15.7446477927428	15.269368919673	16.7736901500142	16.5794812174167	CG11387	ct	protein_coding	2.09328684297201	1.49599092554265	1.98354603854885	0	0	1.53795459617418	0.64422744882393	3.67382873963668	1.41538373941678	0	-0.108792675565676	-0.273143082420738	-0.0689769994829089	0.117004758798273	-0.477715407961003	1	5.95475956504992	1.37292207806054	5.73343992787739	8.37952325114969
NM_168505.3	FBgn0014343	3L	12693638	12693838	500	+	130	125	180	156	368	441	1205	1236	1352	1593	1407	1250	237	172	256	19	114	140	381	136	544	541	529	392	309	600	366	381	194	476	860	508	1161	1004	585	161	511	855	601	436	565	513	614	194	765	631	570	737	865	316	428	500	173	650	441	266	307	358	394	324	13.7023829097154	13.6347823621466	13.0968638981009	12.8203410514064	14.0244916729094	14.0817737314026	13.3022755237724	13.1270999001018	12.9816466480386	12.8223268609309	13.594380593692	13.9103103476421	12.8879933991817	13.0186893966031	13.8548863111682	14.1095299915945	12.9247378047101	13.3798081084976	14.1439981483026	14.5964572519994	13.4843069444917	13.7288965313392	14.6810526067625	14.4592009589314	13.8567750624686	13.7128157174057	14.3415465485507	14.7687800069188	13.422041582644	12.8803990530125	14.5996604038333	13.9152531679139	12.3269518226207	11.9428181645955	13.6038168948877	14.0846902239687	14.2246944567117	14.1093782282259	13.7797632896438	13.2797545900401	13.3715655069636	13.1708374208375	13.2136921794384	12.373000778971	12.827796700902	12.8376883434761	13.3000771518974	13.4169724690506	CG10601	mirr	protein_coding	1.91304673269762	1.36842517647372	1.22371567672985	0.338898947999987	1.13866158753203	1.01975019208067	1.08366394834138	1.13608656374279	1.15052089766715	-0.400548157085333	-0.699297878616761	-1.04971229713956	-0.360458658546234	-0.386611044455408	-0.724515856181739	1	6.65474591874284	3.63099147506974	3.37027140975132	8.29629264855338
